# Generated at 2024-04-22 12:57:47 (12:00) by AQUARIUS Time-Series 23.2.146.0
# UTC+12
# Period Selected: Entire Record
#
# Comment: Daily mean statistics in general
# Description: daily_mean.json
# ReportTitle: Discharge.Master@EM144
# 777be054-6003-4076-b1c5-58e366e221c5 Discharge.Master@EM144: Mean (1 Day)
#
# CSV data starts at line 12
#
TimeStamp,Discharge@EM144
1982-05-04 00:00:00,3.16230517659054
1982-05-05 00:00:00,3.6245110472522
1982-05-06 00:00:00,4.17774507881013
1982-05-07 00:00:00,3.84849400755559
1982-05-08 00:00:00,3.72415957570734
1982-05-09 00:00:00,3.53379346951568
1982-05-10 00:00:00,3.40370716331251
1982-05-11 00:00:00,3.6801053460395
1982-05-12 00:00:00,4.56424834946456
1982-05-13 00:00:00,7.15514000648191
1982-05-14 00:00:00,8.68585305392174
1982-05-15 00:00:00,8.39634238664337
1982-05-16 00:00:00,10.5499462774873
1982-05-17 00:00:00,12.2691039537887
1982-05-18 00:00:00,11.694331993411
1982-05-19 00:00:00,10.6529891343282
1982-05-20 00:00:00,13.2659917018319
1982-05-21 00:00:00,14.613795090599
1982-05-22 00:00:00,13.5315005656736
1982-05-23 00:00:00,14.4989494885659
1982-05-24 00:00:00,11.9997925517261
1982-05-25 00:00:00,10.5347323725756
1982-05-26 00:00:00,9.53867520236102
1982-05-27 00:00:00,8.71483778824934
1982-05-28 00:00:00,9.0932849875183
1982-05-29 00:00:00,8.69463728133942
1982-05-30 00:00:00,10.0075571930918
1982-05-31 00:00:00,12.5365305708131
1982-06-01 00:00:00,13.2130241050108
1982-06-02 00:00:00,11.2928007907112
1982-06-03 00:00:00,9.60172426157907
1982-06-04 00:00:00,11.2326600536929
1982-06-05 00:00:00,11.5252990102644
1982-06-06 00:00:00,11.0505584699383
1982-06-07 00:00:00,12.9384130885362
1982-06-08 00:00:00,11.716193512931
1982-06-09 00:00:00,10.6662103723906
1982-06-10 00:00:00,10.297546700705
1982-06-11 00:00:00,10.1103375741005
1982-06-12 00:00:00,11.6033505725881
1982-06-13 00:00:00,11.6040011986981
1982-06-14 00:00:00,11.1890998277286
1982-06-15 00:00:00,11.6813768921808
1982-06-16 00:00:00,11.2349219617093
1982-06-17 00:00:00,9.89770306667616
1982-06-18 00:00:00,8.68890613671814
1982-06-19 00:00:00,7.89146083220867
1982-06-20 00:00:00,6.65567034260624
1982-06-21 00:00:00,5.90021513334534
1982-06-22 00:00:00,6.09508963685137
1982-06-23 00:00:00,6.13134941160707
1982-06-24 00:00:00,6.44936318389928
1982-06-25 00:00:00,7.03578203397164
1982-06-26 00:00:00,10.1006415704823
1982-06-27 00:00:00,10.9127819250188
1982-06-28 00:00:00,11.5074538252244
1982-06-29 00:00:00,11.6563832934627
1982-06-30 00:00:00,10.2171864679844
1982-07-01 00:00:00,8.69142452090463
1982-07-02 00:00:00,7.54660735380301
1982-07-03 00:00:00,6.04269147769606
1982-07-04 00:00:00,5.04273318195708
1982-07-05 00:00:00,5.24308037636566
1982-07-06 00:00:00,5.17715432376576
1982-07-07 00:00:00,5.46446714394376
1982-07-08 00:00:00,5.62429780492521
1982-07-09 00:00:00,5.48115137251879
1982-07-10 00:00:00,5.30279710344309
1982-07-11 00:00:00,5.2259734775557
1982-07-12 00:00:00,5.23965746959068
1982-07-13 00:00:00,5.31767265452554
1982-07-14 00:00:00,5.90579754978747
1982-07-15 00:00:00,5.94200776138932
1982-07-16 00:00:00,6.41160104634036
1982-07-17 00:00:00,6.17161362440192
1982-07-18 00:00:00,5.3669767144236
1982-07-19 00:00:00,5.67547089353536
1982-07-20 00:00:00,6.83709764178717
1982-07-21 00:00:00,7.87129438315196
1982-07-22 00:00:00,7.50745283080123
1982-07-23 00:00:00,7.28108242104421
1982-07-24 00:00:00,6.62513826302085
1982-07-25 00:00:00,6.16230923502564
1982-07-26 00:00:00,5.68113518823552
1982-07-27 00:00:00,5.20093870273787
1982-07-28 00:00:00,5.13750022404104
1982-07-29 00:00:00,5.34132356108123
1982-07-30 00:00:00,5.57439691296197
1982-07-31 00:00:00,5.90151854516009
1982-08-01 00:00:00,6.21407493282672
1982-08-02 00:00:00,6.62521292355967
1982-08-03 00:00:00,7.61110607767118
1982-08-04 00:00:00,8.72858693992606
1982-08-05 00:00:00,9.74697239985324
1982-08-06 00:00:00,9.86419290630914
1982-08-07 00:00:00,9.99602229132205
1982-08-08 00:00:00,10.6727055049585
1982-08-09 00:00:00,10.8124821492987
1982-08-10 00:00:00,10.8654713509437
1982-08-11 00:00:00,13.045629115368
1982-08-12 00:00:00,16.9014673130904
1982-08-13 00:00:00,22.943123177187
1982-08-14 00:00:00,26.4143284304069
1982-08-15 00:00:00,26.8496632086246
1982-08-16 00:00:00,26.0194141918414
1982-08-17 00:00:00,24.2149779505973
1982-08-18 00:00:00,21.8986683798976
1982-08-19 00:00:00,19.3879362717586
1982-08-20 00:00:00,16.1792473668518
1982-08-21 00:00:00,14.0022219291215
1982-08-22 00:00:00,13.4547826030338
1982-08-23 00:00:00,15.4973422035566
1982-08-24 00:00:00,17.6970196106122
1982-08-25 00:00:00,20.2349606496859
1982-08-26 00:00:00,23.2387653137518
1982-08-27 00:00:00,23.7304538363616
1982-08-28 00:00:00,24.8122208603539
1982-08-29 00:00:00,26.8740498270905
1982-08-30 00:00:00,25.6075651530564
1982-08-31 00:00:00,24.745287958427
1982-09-01 00:00:00,26.7804881517646
1982-09-02 00:00:00,28.5134170355143
1982-09-03 00:00:00,31.0041016552401
1982-09-04 00:00:00,31.9334830293047
1982-09-05 00:00:00,33.1882406230996
1982-09-06 00:00:00,35.9806370512566
1982-09-07 00:00:00,37.4557263299981
1982-09-08 00:00:00,40.9497889085545
1982-09-09 00:00:00,44.4924692902321
1982-09-10 00:00:00,41.68139841345
1982-09-11 00:00:00,40.218776084344
1982-09-12 00:00:00,45.4289692187564
1982-09-13 00:00:00,41.430109157786
1982-09-14 00:00:00,39.7825026283361
1982-09-15 00:00:00,40.0686262497243
1982-09-16 00:00:00,39.3117085196925
1982-09-17 00:00:00,36.0068172217356
1982-09-18 00:00:00,31.1604798409699
1982-09-19 00:00:00,27.6405195350968
1982-09-20 00:00:00,25.5273001568136
1982-09-21 00:00:00,24.1387026532169
1982-09-22 00:00:00,23.5998524535781
1982-09-23 00:00:00,22.9681149117512
1982-09-24 00:00:00,23.3373778010521
1982-09-25 00:00:00,22.347805105445
1982-09-26 00:00:00,22.9511890998552
1982-09-27 00:00:00,23.6890815754979
1982-09-28 00:00:00,23.5282533871475
1982-09-29 00:00:00,23.2135778960941
1982-09-30 00:00:00,23.4935619276672
1982-10-01 00:00:00,22.3757754083615
1982-10-02 00:00:00,20.4314509572862
1982-10-03 00:00:00,18.2374689839912
1982-10-04 00:00:00,16.9627049688088
1982-10-05 00:00:00,16.6968854365407
1982-10-06 00:00:00,16.2250650661428
1982-10-07 00:00:00,15.4979002085723
1982-10-08 00:00:00,14.3600969021528
1982-10-09 00:00:00,13.0823964000246
1982-10-10 00:00:00,12.0767479498073
1982-10-11 00:00:00,12.190646847659
1982-10-12 00:00:00,12.2216131389235
1982-10-13 00:00:00,12.102215706059
1982-10-14 00:00:00,11.4149562029469
1982-10-15 00:00:00,12.8180018259151
1982-10-16 00:00:00,18.7238808479545
1982-10-17 00:00:00,20.7318212879336
1982-10-18 00:00:00,21.1716226606262
1982-10-19 00:00:00,21.603380858661
1982-10-20 00:00:00,22.1377231433283
1982-10-21 00:00:00,22.2881618371554
1982-10-22 00:00:00,20.4769943393252
1982-10-23 00:00:00,19.9331520053795
1982-10-24 00:00:00,24.4452585082394
1982-10-25 00:00:00,76.5135403615441
1982-10-26 00:00:00,92.0991027282334
1982-10-27 00:00:00,123.869121454882
1982-10-28 00:00:00,105.874334770507
1982-10-29 00:00:00,140.921246137934
1982-10-30 00:00:00,146.865077121021
1982-10-31 00:00:00,150.240837876488
1982-11-01 00:00:00,145.091980370532
1982-11-02 00:00:00,112.981514929542
1982-11-03 00:00:00,93.26838230038
1982-11-04 00:00:00,78.0320306996343
1982-11-05 00:00:00,64.2912056269281
1982-11-06 00:00:00,56.3316418050899
1982-11-07 00:00:00,48.2215887728605
1982-11-08 00:00:00,40.6740333730686
1982-11-09 00:00:00,33.9435785964358
1982-11-10 00:00:00,29.3827578081955
1982-11-11 00:00:00,27.8422112680589
1982-11-12 00:00:00,28.9090199830481
1982-11-13 00:00:00,28.4408102440485
1982-11-14 00:00:00,25.0751372612542
1982-11-15 00:00:00,22.3290747719598
1982-11-16 00:00:00,19.9165368210403
1982-11-17 00:00:00,18.0279208873498
1982-11-18 00:00:00,16.3769025405595
1982-11-19 00:00:00,15.3941633637208
1982-11-20 00:00:00,14.148847476346
1982-11-21 00:00:00,13.0336093587329
1982-11-22 00:00:00,13.8694266671633
1982-11-23 00:00:00,12.74873493112
1982-11-24 00:00:00,12.3460588447977
1982-11-25 00:00:00,12.6483341512572
1982-11-26 00:00:00,13.2790464602574
1982-11-27 00:00:00,13.4533828701241
1982-11-28 00:00:00,12.8559593296714
1982-11-29 00:00:00,13.2957945326008
1982-11-30 00:00:00,14.4254315659744
1982-12-01 00:00:00,13.3401489111388
1982-12-02 00:00:00,14.3673677370771
1982-12-03 00:00:00,14.8881591012989
1982-12-04 00:00:00,12.5674868932055
1982-12-05 00:00:00,11.1000838575994
1982-12-06 00:00:00,11.1486877937564
1982-12-07 00:00:00,9.88535527541959
1982-12-08 00:00:00,9.1582298340786
1982-12-09 00:00:00,8.96659445773998
1982-12-10 00:00:00,9.75077667656124
1982-12-11 00:00:00,11.7744938483393
1982-12-12 00:00:00,17.7222166538669
1982-12-13 00:00:00,16.3751217162796
1982-12-14 00:00:00,16.2868422311751
1982-12-15 00:00:00,18.2948815059466
1982-12-16 00:00:00,19.1044017605382
1982-12-17 00:00:00,18.1905708934995
1982-12-18 00:00:00,17.9080297689481
1982-12-19 00:00:00,19.7618685032233
1982-12-20 00:00:00,19.2942522522448
1982-12-21 00:00:00,16.4714366121092
1982-12-22 00:00:00,16.5220534791038
1982-12-23 00:00:00,14.0250962036943
1982-12-24 00:00:00,11.9459289080011
1982-12-25 00:00:00,18.1095191754028
1982-12-26 00:00:00,26.1132465408132
1982-12-27 00:00:00,34.5631291275316
1982-12-28 00:00:00,42.7985825159464
1982-12-29 00:00:00,47.0538239118429
1982-12-30 00:00:00,44.7798689740796
1982-12-31 00:00:00,39.1464752595793
1983-01-01 00:00:00,36.8125369961544
1983-01-02 00:00:00,35.665980266086
1983-01-03 00:00:00,35.460205135661
1983-01-04 00:00:00,31.2739462405429
1983-01-05 00:00:00,26.2794424910261
1983-01-06 00:00:00,22.0679835146749
1983-01-07 00:00:00,18.5355800191893
1983-01-08 00:00:00,16.047533931634
1983-01-09 00:00:00,13.6961321828843
1983-01-10 00:00:00,11.7057199181769
1983-01-11 00:00:00,10.038553087205
1983-01-12 00:00:00,9.24831447190702
1983-01-13 00:00:00,63.0154543091851
1983-01-14 00:00:00,54.0640192474348
1983-01-15 00:00:00,54.6902528793788
1983-01-16 00:00:00,54.1275691272146
1983-01-17 00:00:00,49.1056171428682
1983-01-18 00:00:00,44.2990689401623
1983-01-19 00:00:00,37.348794429054
1983-01-20 00:00:00,32.8571228380364
1983-01-21 00:00:00,31.0962539637186
1983-01-22 00:00:00,25.9623041727245
1983-01-23 00:00:00,24.4550073580122
1983-01-24 00:00:00,23.6470406302913
1983-01-25 00:00:00,22.8316852645374
1983-01-26 00:00:00,25.3399972757205
1983-01-27 00:00:00,23.720093939173
1983-01-28 00:00:00,23.0868800508459
1983-01-29 00:00:00,21.7296898235297
1983-01-30 00:00:00,19.9668481184972
1983-01-31 00:00:00,18.2376644828506
1983-02-01 00:00:00,15.7474529527767
1983-02-02 00:00:00,13.1290274071517
1983-02-03 00:00:00,10.8040460216816
1983-02-04 00:00:00,9.59102053208078
1983-02-05 00:00:00,8.76777691279724
1983-02-06 00:00:00,8.28156422683795
1983-02-07 00:00:00,10.9309070141268
1983-02-08 00:00:00,13.1048113031769
1983-02-09 00:00:00,14.9825030962664
1983-02-10 00:00:00,23.5464464041941
1983-02-11 00:00:00,30.3901947649212
1983-02-12 00:00:00,26.1742134915852
1983-02-13 00:00:00,23.60198489248
1983-02-14 00:00:00,20.6173938773458
1983-02-15 00:00:00,17.3966916269118
1983-02-16 00:00:00,15.0013949895323
1983-02-17 00:00:00,12.7036851426487
1983-02-18 00:00:00,10.5222428024664
1983-02-19 00:00:00,9.66021084371301
1983-02-20 00:00:00,8.75459816017338
1983-02-21 00:00:00,7.92330156760174
1983-02-22 00:00:00,7.61399896518429
1983-02-23 00:00:00,7.16384718060952
1983-02-24 00:00:00,6.51356110856679
1983-02-25 00:00:00,6.24344088993641
1983-02-26 00:00:00,5.73126399012312
1983-02-27 00:00:00,5.56852711651597
1983-02-28 00:00:00,5.8603922415238
1983-03-01 00:00:00,6.24129669953274
1983-03-02 00:00:00,5.96729932052365
1983-03-03 00:00:00,6.56311122512358
1983-03-04 00:00:00,7.74487596905437
1983-03-05 00:00:00,7.13453423370789
1983-03-06 00:00:00,9.77283050267538
1983-03-07 00:00:00,12.5070971631011
1983-03-08 00:00:00,13.2918883327914
1983-03-09 00:00:00,15.2777612793971
1983-03-10 00:00:00,34.3001788396222
1983-03-11 00:00:00,57.3296509949834
1983-03-12 00:00:00,111.880693015325
1983-03-13 00:00:00,118.338524801126
1983-03-14 00:00:00,77.3946850848146
1983-03-15 00:00:00,55.681006169862
1983-03-16 00:00:00,43.9016547195493
1983-03-17 00:00:00,36.4513411059562
1983-03-18 00:00:00,31.4015631112685
1983-03-19 00:00:00,27.1762626863109
1983-03-20 00:00:00,23.229327892119
1983-03-21 00:00:00,19.3832043350088
1983-03-22 00:00:00,16.2686090036653
1983-03-23 00:00:00,14.2269397568329
1983-03-24 00:00:00,12.9194702706299
1983-03-25 00:00:00,12.4767064216816
1983-03-26 00:00:00,12.6921365096712
1983-03-27 00:00:00,11.1259032186229
1983-03-28 00:00:00,11.4023637454477
1983-03-29 00:00:00,11.0654701616833
1983-03-30 00:00:00,10.3090816986102
1983-03-31 00:00:00,9.88754002487456
1983-04-01 00:00:00,10.626427490307
1983-04-02 00:00:00,11.1877572019481
1983-04-03 00:00:00,10.9593670249165
1983-04-04 00:00:00,11.0280538334591
1983-04-05 00:00:00,11.0314183411045
1983-04-06 00:00:00,10.0126025371805
1983-04-07 00:00:00,9.08025678287067
1983-04-08 00:00:00,8.57490668479664
1983-04-09 00:00:00,8.78532874538664
1983-04-10 00:00:00,8.996071671605
1983-04-11 00:00:00,8.89728423480603
1983-04-12 00:00:00,9.64309715540284
1983-04-13 00:00:00,9.75407769660199
1983-04-14 00:00:00,9.21255660000604
1983-04-15 00:00:00,16.4987454490912
1983-04-16 00:00:00,29.2857202613181
1983-04-17 00:00:00,26.074740538703
1983-04-18 00:00:00,30.0729255494565
1983-04-19 00:00:00,26.8447751112323
1983-04-20 00:00:00,24.8283591241137
1983-04-21 00:00:00,25.2944856036195
1983-04-22 00:00:00,31.6980563692859
1983-04-23 00:00:00,27.248746403798
1983-04-24 00:00:00,27.8437623979769
1983-04-25 00:00:00,24.8357414258734
1983-04-26 00:00:00,21.5832317743402
1983-04-27 00:00:00,80.9251739523378
1983-04-28 00:00:00,72.8204268169426
1983-04-29 00:00:00,60.8724650899769
1983-04-30 00:00:00,52.8713811833753
1983-05-01 00:00:00,45.9533832895954
1983-05-02 00:00:00,38.9683989399741
1983-05-03 00:00:00,33.9315349810415
1983-05-04 00:00:00,29.9852180583305
1983-05-05 00:00:00,27.1736891027425
1983-05-06 00:00:00,24.8009590862246
1983-05-07 00:00:00,22.4364011613214
1983-05-08 00:00:00,20.1966672746847
1983-05-09 00:00:00,18.5409321444203
1983-05-10 00:00:00,20.4353967090727
1983-05-11 00:00:00,24.5917820487962
1983-05-12 00:00:00,21.9813862029578
1983-05-13 00:00:00,21.7803708964661
1983-05-14 00:00:00,22.2139785007154
1983-05-15 00:00:00,22.5979750124974
1983-05-16 00:00:00,22.013096797369
1983-05-17 00:00:00,22.4407354220692
1983-05-18 00:00:00,27.1860189565401
1983-05-19 00:00:00,30.1800639316879
1983-05-20 00:00:00,36.4454541984816
1983-05-21 00:00:00,32.8791261664932
1983-05-22 00:00:00,31.9415797271934
1983-05-23 00:00:00,31.158017550519
1983-05-24 00:00:00,29.852686601363
1983-05-25 00:00:00,28.8402460598311
1983-05-26 00:00:00,28.1955440332001
1983-05-27 00:00:00,27.1935569572118
1983-05-28 00:00:00,25.7255301316889
1983-05-29 00:00:00,25.4327069531674
1983-05-30 00:00:00,26.7600758343556
1983-05-31 00:00:00,33.6927104977439
1983-06-01 00:00:00,34.797757039802
1983-06-02 00:00:00,34.9334426735088
1983-06-03 00:00:00,33.783788961092
1983-06-04 00:00:00,30.2211338166282
1983-06-05 00:00:00,28.617597237859
1983-06-06 00:00:00,26.3418903488587
1983-06-07 00:00:00,24.732235894935
1983-06-08 00:00:00,23.6439266736568
1983-06-09 00:00:00,23.0629860539187
1983-06-10 00:00:00,39.9981488359673
1983-06-11 00:00:00,35.3654305341906
1983-06-12 00:00:00,32.415359431014
1983-06-13 00:00:00,31.2876047401713
1983-06-14 00:00:00,29.4296054860028
1983-06-15 00:00:00,28.3194132242712
1983-06-16 00:00:00,26.3902437632596
1983-06-17 00:00:00,24.9626877482655
1983-06-18 00:00:00,23.7416164480572
1983-06-19 00:00:00,22.955642260538
1983-06-20 00:00:00,24.6610273487376
1983-06-21 00:00:00,27.4965693991448
1983-06-22 00:00:00,41.7562878305739
1983-06-23 00:00:00,68.3927555291588
1983-06-24 00:00:00,63.8404017362657
1983-06-25 00:00:00,51.9932156227443
1983-06-26 00:00:00,44.5911114450039
1983-06-27 00:00:00,38.2774065054499
1983-06-28 00:00:00,38.239758848836
1983-06-29 00:00:00,44.9029525688081
1983-06-30 00:00:00,42.6180211833817
1983-07-01 00:00:00,39.0138213052014
1983-07-02 00:00:00,33.8403366064763
1983-07-03 00:00:00,28.8707888894912
1983-07-04 00:00:00,25.8667103484112
1983-07-05 00:00:00,22.9276367440907
1983-07-06 00:00:00,20.1908790533046
1983-07-07 00:00:00,17.0035435211292
1983-07-08 00:00:00,17.9623202259548
1983-07-09 00:00:00,24.5671695428136
1983-07-10 00:00:00,48.0550927606965
1983-07-11 00:00:00,70.7078235470259
1983-07-12 00:00:00,65.3873554243671
1983-07-13 00:00:00,55.3951472810049
1983-07-14 00:00:00,47.4638394297205
1983-07-15 00:00:00,41.0663002096482
1983-07-16 00:00:00,38.9672936419484
1983-07-17 00:00:00,35.0618959286271
1983-07-18 00:00:00,32.6346951535781
1983-07-19 00:00:00,30.9892528983672
1983-07-20 00:00:00,27.3461411987051
1983-07-21 00:00:00,24.4163740461726
1983-07-22 00:00:00,22.1384278184944
1983-07-23 00:00:00,21.8922536867497
1983-07-24 00:00:00,27.4846109942819
1983-07-25 00:00:00,24.575776158652
1983-07-26 00:00:00,23.4706006787515
1983-07-27 00:00:00,21.0276308196463
1983-07-28 00:00:00,20.1978544978309
1983-07-29 00:00:00,20.3491521820243
1983-07-30 00:00:00,21.4791564655866
1983-07-31 00:00:00,24.0473485087328
1983-08-01 00:00:00,39.1016047742596
1983-08-02 00:00:00,47.301533972855
1983-08-03 00:00:00,51.6426887011331
1983-08-04 00:00:00,52.1728661385671
