# Generated at 2024-04-22 01:04:19 (12:00) by AQUARIUS Time-Series 23.2.146.0
# UTC+12
# Period Selected: Entire Record
#
# Comment: Daily mean statistics in general
# Description: daily_mean.json
# ReportTitle: Discharge.Master@EN422
# e9b622b3-79d8-4513-b6f5-a83a14e40cce Discharge.Master@EN422: Mean (1 Day)
#
# CSV data starts at line 12
#
TimeStamp,Discharge@EN422
2010-04-21 00:00:00,0.514489986898511
2010-04-22 00:00:00,0.487371734222149
2010-04-23 00:00:00,0.477340452277912
2010-04-24 00:00:00,0.528361691089835
2010-04-25 00:00:00,0.620121201846519
2010-04-26 00:00:00,2.25771947186504
2010-04-27 00:00:00,5.87890900821588
2010-04-28 00:00:00,4.06995731626463
2010-04-29 00:00:00,2.7878403697725
2010-04-30 00:00:00,2.47863002569765
2010-05-01 00:00:00,2.81478653152079
2010-05-02 00:00:00,2.77132249934957
2010-05-03 00:00:00,2.68323032202552
2010-05-04 00:00:00,2.89354718461752
2010-05-05 00:00:00,2.35295269189131
2010-05-06 00:00:00,1.96006356890591
2010-05-07 00:00:00,1.67681142952938
2010-05-08 00:00:00,1.47470570828519
2010-05-09 00:00:00,1.24932721500516
2010-05-10 00:00:00,1.09573532220321
2010-05-11 00:00:00,0.970881107387381
2010-05-12 00:00:00,0.89525895150752
2010-05-13 00:00:00,1.16147630660208
2010-05-14 00:00:00,2.18293970388516
2010-05-15 00:00:00,1.66538391933304
2010-05-16 00:00:00,1.41725310437228
2010-05-17 00:00:00,1.25679838345258
2010-05-18 00:00:00,1.13217262236555
2010-05-19 00:00:00,1.02545991132051
2010-05-20 00:00:00,0.946056183182398
2010-05-21 00:00:00,0.874121693055446
2010-05-22 00:00:00,0.821384638451817
2010-05-23 00:00:00,0.785378558711579
2010-05-24 00:00:00,0.765842644278313
2010-05-25 00:00:00,1.62909657614805
2010-05-26 00:00:00,
2010-05-27 00:00:00,
2010-05-28 00:00:00,
2010-05-29 00:00:00,
2010-05-30 00:00:00,
2010-05-31 00:00:00,
2010-06-01 00:00:00,5.79409426715685
2010-06-02 00:00:00,4.38596684365089
2010-06-03 00:00:00,3.52842282543992
2010-06-04 00:00:00,2.95498861301672
2010-06-05 00:00:00,2.76416143163154
2010-06-06 00:00:00,2.5250283077456
2010-06-07 00:00:00,4.01691785616128
2010-06-08 00:00:00,
2010-06-09 00:00:00,6.1232627194044
2010-06-10 00:00:00,4.88770639969432
2010-06-11 00:00:00,3.97573370379126
2010-06-12 00:00:00,3.22128051574375
2010-06-13 00:00:00,3.5871631528812
2010-06-14 00:00:00,4.3249331607655
2010-06-15 00:00:00,
2010-06-16 00:00:00,
2010-06-17 00:00:00,6.13524394038415
2010-06-18 00:00:00,4.89075530849276
2010-06-19 00:00:00,3.85511854324898
2010-06-20 00:00:00,3.26477094365569
2010-06-21 00:00:00,4.05520632310416
2010-06-22 00:00:00,
2010-06-23 00:00:00,
2010-06-24 00:00:00,
2010-06-25 00:00:00,
2010-06-26 00:00:00,5.9516270463844
2010-06-27 00:00:00,4.84288207214956
2010-06-28 00:00:00,3.98528709782236
2010-06-29 00:00:00,3.36787999414758
2010-06-30 00:00:00,2.86660835125114
2010-07-01 00:00:00,2.68180222003286
2010-07-02 00:00:00,2.58648473501409
2010-07-03 00:00:00,2.33297174664077
2010-07-04 00:00:00,2.08634166434233
2010-07-05 00:00:00,1.92449839816621
2010-07-06 00:00:00,1.7457389380237
2010-07-07 00:00:00,1.61243396206174
2010-07-08 00:00:00,1.51041633432901
2010-07-09 00:00:00,1.55506338091677
2010-07-10 00:00:00,1.43337039377506
2010-07-11 00:00:00,1.32504247179483
2010-07-12 00:00:00,1.21213554973396
2010-07-13 00:00:00,1.21226989214176
2010-07-14 00:00:00,1.1523007934779
2010-07-15 00:00:00,1.09626021626725
2010-07-16 00:00:00,1.05451756601648
2010-07-17 00:00:00,1.03824080025038
2010-07-18 00:00:00,1.01233149777011
2010-07-19 00:00:00,0.965103232662099
2010-07-20 00:00:00,0.954807307770067
2010-07-21 00:00:00,0.921433296520619
2010-07-22 00:00:00,0.857449116548604
2010-07-23 00:00:00,0.937827782444616
2010-07-24 00:00:00,0.954380719055098
2010-07-25 00:00:00,0.888060603548934
2010-07-26 00:00:00,0.861769129808076
2010-07-27 00:00:00,1.22408599971058
2010-07-28 00:00:00,1.6874703621995
2010-07-29 00:00:00,2.06798537822971
2010-07-30 00:00:00,2.00561720851145
2010-07-31 00:00:00,1.80934589178025
2010-08-01 00:00:00,1.67796471692788
2010-08-02 00:00:00,1.8333382630676
2010-08-03 00:00:00,2.00854556229369
2010-08-04 00:00:00,1.86213073076053
2010-08-05 00:00:00,1.74092315722791
2010-08-06 00:00:00,1.60442781974124
2010-08-07 00:00:00,1.9721392227095
2010-08-08 00:00:00,3.28964488364563
2010-08-09 00:00:00,2.94826277623029
2010-08-10 00:00:00,2.54903054614194
2010-08-11 00:00:00,3.4447398668374
2010-08-12 00:00:00,3.28431609217555
2010-08-13 00:00:00,2.91114490120108
2010-08-14 00:00:00,2.7440526909887
