# Generated at 2024-04-22 01:04:04 (12:00) by AQUARIUS Time-Series 23.2.146.0
# UTC+12
# Period Selected: Entire Record
#
# Comment: Daily mean statistics in general
# Description: daily_mean.json
# ReportTitle: Discharge.Master@FA784
# 68e61873-1d34-446f-8455-a09f32650718 Discharge.Master@FA784: Mean (1 Day)
#
# CSV data starts at line 12
#
TimeStamp,Discharge@FA784
2009-09-17 00:00:00,0.397530987848095
2009-09-18 00:00:00,0.394423435258279
2009-09-19 00:00:00,0.392690915085503
2009-09-20 00:00:00,0.338677477407021
2009-09-21 00:00:00,0.311513939172608
2009-09-22 00:00:00,0.312561611329362
2009-09-23 00:00:00,0.309346142791948
2009-09-24 00:00:00,0.281380177179881
2009-09-25 00:00:00,0.275532124568089
2009-09-26 00:00:00,0.28231475536308
2009-09-27 00:00:00,0.267192512124838
2009-09-28 00:00:00,0.307728929237745
2009-09-29 00:00:00,0.560564745794613
2009-09-30 00:00:00,0.527560644680112
2009-10-01 00:00:00,0.543920943982708
2009-10-02 00:00:00,0.546502400237119
2009-10-03 00:00:00,0.504029979528939
2009-10-04 00:00:00,0.455391802218307
2009-10-05 00:00:00,0.41796618160973
2009-10-06 00:00:00,0.36790977559379
2009-10-07 00:00:00,0.332161826743566
2009-10-08 00:00:00,0.347656378759895
2009-10-09 00:00:00,0.362348555215859
2009-10-10 00:00:00,0.365225256836555
2009-10-11 00:00:00,0.355040786431433
2009-10-12 00:00:00,0.316029862143435
2009-10-13 00:00:00,0.30889191263703
2009-10-14 00:00:00,0.343535239419057
2009-10-15 00:00:00,0.350726559906647
2009-10-16 00:00:00,0.341492979038379
2009-10-17 00:00:00,0.389583406904899
2009-10-18 00:00:00,0.433267780279337
2009-10-19 00:00:00,0.370483206813279
2009-10-20 00:00:00,0.396911851919976
2009-10-21 00:00:00,0.362987066908953
2009-10-22 00:00:00,0.345018195442064
2009-10-23 00:00:00,0.323888368356233
2009-10-24 00:00:00,0.308035615740404
2009-10-25 00:00:00,0.291439582126378
2009-10-26 00:00:00,0.307105241384836
2009-10-27 00:00:00,0.350418699304214
2009-10-28 00:00:00,0.312042961588062
2009-10-29 00:00:00,0.311195555357709
2009-10-30 00:00:00,0.324645414056861
2009-10-31 00:00:00,0.275973634915062
2009-11-01 00:00:00,0.26821410046329
2009-11-02 00:00:00,0.267724861995875
2009-11-03 00:00:00,0.252743737008849
2009-11-04 00:00:00,0.232146491198806
2009-11-05 00:00:00,0.223849671353697
2009-11-06 00:00:00,0.231963273308152
2009-11-07 00:00:00,0.205778714507947
2009-11-08 00:00:00,0.187737676584796
2009-11-09 00:00:00,0.183340774094099
2009-11-10 00:00:00,0.171624299763895
2009-11-11 00:00:00,0.174412921288039
2009-11-12 00:00:00,0.166120869844692
2009-11-13 00:00:00,0.154130998061436
2009-11-14 00:00:00,0.143671841528572
2009-11-15 00:00:00,0.135379310514551
2009-11-16 00:00:00,0.126261843535305
2009-11-17 00:00:00,0.103449714218608
2009-11-18 00:00:00,0.0896010649593995
2009-11-19 00:00:00,0.0876235473337928
2009-11-20 00:00:00,0.0817293859606645
2009-11-21 00:00:00,0.074223978663785
2009-11-22 00:00:00,0.0717453497568314
2009-11-23 00:00:00,0.0678829603540416
2009-11-24 00:00:00,0.0613147179370125
2009-11-25 00:00:00,0.0571230440173622
2009-11-26 00:00:00,0.0552748658205455
2009-11-27 00:00:00,0.0522860863577889
2009-11-28 00:00:00,0.0527766580938314
2009-11-29 00:00:00,0.0503164439017803
2009-11-30 00:00:00,0.0497379108460519
2009-12-01 00:00:00,0.0521165698636425
2009-12-02 00:00:00,0.063352165171251
2009-12-03 00:00:00,0.0558936651301684
2009-12-04 00:00:00,0.0488594984058989
2009-12-05 00:00:00,0.0449736791415171
2009-12-06 00:00:00,0.0498138065765683
2009-12-07 00:00:00,0.060701483051976
2009-12-08 00:00:00,0.0470265282115864
2009-12-09 00:00:00,0.0503349080085862
2009-12-10 00:00:00,0.0591579917162209
2009-12-11 00:00:00,0.0516558135335982
2009-12-12 00:00:00,0.0551182803488529
2009-12-13 00:00:00,0.0529727746604433
2009-12-14 00:00:00,0.0468789651622619
2009-12-15 00:00:00,0.0480321452036315
2009-12-16 00:00:00,0.043545133205295
2009-12-17 00:00:00,0.0391714972766364
2009-12-18 00:00:00,0.03387567163749
2009-12-19 00:00:00,0.0333738558610463
2009-12-20 00:00:00,0.0340568820668942
2009-12-21 00:00:00,0.0347580593833165
2009-12-22 00:00:00,0.0322775464591833
2009-12-23 00:00:00,0.02807081724248
2009-12-24 00:00:00,0.0317755599218821
2009-12-25 00:00:00,0.028231616525329
2009-12-26 00:00:00,0.0246080666422342
2009-12-27 00:00:00,0.0373026575252162
2009-12-28 00:00:00,0.0303352902508152
2009-12-29 00:00:00,0.0245446825216513
2009-12-30 00:00:00,0.0268649549377211
2009-12-31 00:00:00,0.0416225959812765
2010-01-01 00:00:00,0.0366731641354702
2010-01-02 00:00:00,0.0262473099684629
2010-01-03 00:00:00,0.0217381638436715
2010-01-04 00:00:00,0.0202391864615768
2010-01-05 00:00:00,0.0211482297840668
2010-01-06 00:00:00,0.0218766857482723
2010-01-07 00:00:00,0.0193721506731606
2010-01-08 00:00:00,0.027034687162424
2010-01-09 00:00:00,0.0255626871755945
2010-01-10 00:00:00,0.085642687653172
2010-01-11 00:00:00,0.138039491465835
2010-01-12 00:00:00,0.0788473804595213
2010-01-13 00:00:00,0.0522664998648349
2010-01-14 00:00:00,0.0582511545370765
2010-01-15 00:00:00,0.0557385252603144
2010-01-16 00:00:00,0.0454714747826795
2010-01-17 00:00:00,0.0393887601773186
2010-01-18 00:00:00,0.0370890499807469
2010-01-19 00:00:00,0.0361991464955323
2010-01-20 00:00:00,0.0348559835196503
2010-01-21 00:00:00,0.0345555666539412
2010-01-22 00:00:00,0.0380300653709053
2010-01-23 00:00:00,0.0355393566274731
2010-01-24 00:00:00,0.0336430926217201
2010-01-25 00:00:00,0.0333625184488943
2010-01-26 00:00:00,0.0277165539189622
2010-01-27 00:00:00,0.024727477079687
2010-01-28 00:00:00,0.0215676895391779
2010-01-29 00:00:00,0.0203247777186168
2010-01-30 00:00:00,0.0175128251922828
2010-01-31 00:00:00,0.0178827896968923
2010-02-01 00:00:00,0.0149415331543246
2010-02-02 00:00:00,0.0128971711596871
2010-02-03 00:00:00,0.0108002226708596
2010-02-04 00:00:00,0.0093980991980247
2010-02-05 00:00:00,0.00892963863412629
2010-02-06 00:00:00,0.00793290730408191
2010-02-07 00:00:00,0.00803239527857383
2010-02-08 00:00:00,0.0116945735463265
2010-02-09 00:00:00,0.00983488094595769
2010-02-10 00:00:00,0.0144765095577193
2010-02-11 00:00:00,0.0165043147150048
2010-02-12 00:00:00,0.0112225554940156
2010-02-13 00:00:00,0.0177491128674937
2010-02-14 00:00:00,0.0224264257997374
2010-02-15 00:00:00,0.014487073137538
2010-02-16 00:00:00,0.0112699569867213
2010-02-17 00:00:00,0.00934764803501645
2010-02-18 00:00:00,0.0395046353491832
2010-02-19 00:00:00,0.0363502061022747
2010-02-20 00:00:00,0.0203090734365453
2010-02-21 00:00:00,0.0146841318511503
2010-02-22 00:00:00,0.0107820224566094
2010-02-23 00:00:00,0.00784667715804946
2010-02-24 00:00:00,0.00561494302762093
2010-02-25 00:00:00,0.0059490682584856
2010-02-26 00:00:00,0.00555179430522269
2010-02-27 00:00:00,0.00474846646471212
2010-02-28 00:00:00,0.00354255061336388
2010-03-01 00:00:00,0.00447256286162072
2010-03-02 00:00:00,0.00462059735654352
2010-03-03 00:00:00,0.00382801049178452
2010-03-04 00:00:00,0.00304314635227459
2010-03-05 00:00:00,0.00356903728724953
2010-03-06 00:00:00,0.00559840532213325
2010-03-07 00:00:00,0.00499860016353581
2010-03-08 00:00:00,0.00386474778004731
2010-03-09 00:00:00,0.00339333099506241
2010-03-10 00:00:00,0.00189171686061785
2010-03-11 00:00:00,0.000910256439459375
2010-03-12 00:00:00,0.00223356239568329
2010-03-13 00:00:00,0.00643884261422178
2010-03-14 00:00:00,0.0080727692282399
2010-03-15 00:00:00,0.00488273258833212
2010-03-16 00:00:00,0.00349702758506835
2010-03-17 00:00:00,0.00839162799827517
2010-03-18 00:00:00,0.00704031123243498
2010-03-19 00:00:00,0.00685647575837371
2010-03-20 00:00:00,0.00546440567557133
2010-03-21 00:00:00,0.00497597113309387
2010-03-22 00:00:00,0.00539020586635297
2010-03-23 00:00:00,0.00568349025135654
2010-03-24 00:00:00,0.00414065775437838
2010-03-25 00:00:00,0.00445218710937661
2010-03-26 00:00:00,0.00323480645519678
2010-03-27 00:00:00,0.00282348988490867
2010-03-28 00:00:00,0.00563671982432494
2010-03-29 00:00:00,0.0048120114377054
2010-03-30 00:00:00,0.00373179856616572
2010-03-31 00:00:00,0.00256459582328439
2010-04-01 00:00:00,0.00244587344993685
2010-04-02 00:00:00,0.00331229509716719
2010-04-03 00:00:00,0.00292817427221619
2010-04-04 00:00:00,0.0225842908106318
2010-04-05 00:00:00,0.0166731648698632
2010-04-06 00:00:00,0.00989719695449805
2010-04-07 00:00:00,0.00842235274784443
2010-04-08 00:00:00,0.0083736621895559
2010-04-09 00:00:00,0.00705512716663878
2010-04-10 00:00:00,0.00622298376108648
2010-04-11 00:00:00,0.0052888791723651
2010-04-12 00:00:00,0.00736195506490457
2010-04-13 00:00:00,0.0143479738023497
2010-04-14 00:00:00,0.0127055954583121
2010-04-15 00:00:00,0.00911214615180104
2010-04-16 00:00:00,0.00738037552357548
2010-04-17 00:00:00,0.0070216072189354
2010-04-18 00:00:00,0.00622757034572664
2010-04-19 00:00:00,0.00534598767505412
