# Generated at 2024-04-22 01:05:21 (12:00) by AQUARIUS Time-Series 23.2.146.0
# UTC+12
# Period Selected: Entire Record
#
# Comment: Daily mean statistics in general
# Description: daily_mean.json
# ReportTitle: Discharge.Master@EY527
# 4b6d16ac-fc78-4c78-b2d3-912e4b0b438c Discharge.Master@EY527: Mean (1 Day)
#
# CSV data starts at line 12
#
TimeStamp,Discharge@EY527
2014-09-22 00:00:00,2.64428406500994
2014-09-23 00:00:00,2.02115448444855
2014-09-24 00:00:00,1.42288695537316
2014-09-25 00:00:00,1.06064657644378
2014-09-26 00:00:00,0.950022281554756
2014-09-27 00:00:00,0.900198741162569
2014-09-28 00:00:00,0.843969822158614
2014-09-29 00:00:00,0.787534619283491
2014-09-30 00:00:00,0.750827204434894
2014-10-01 00:00:00,0.701721751370017
2014-10-02 00:00:00,0.683590792141381
2014-10-03 00:00:00,0.81339029793648
2014-10-04 00:00:00,0.865170157183823
2014-10-05 00:00:00,0.806835161469373
2014-10-06 00:00:00,0.753735555057913
2014-10-07 00:00:00,0.803496373334844
2014-10-08 00:00:00,0.775312519481296
2014-10-09 00:00:00,0.740217318667553
2014-10-10 00:00:00,0.678016645518851
2014-10-11 00:00:00,0.978701667052128
2014-10-12 00:00:00,1.0976186023134
2014-10-13 00:00:00,1.20435558671725
2014-10-14 00:00:00,0.926720749358446
2014-10-15 00:00:00,0.745926323483033
2014-10-16 00:00:00,0.674317058775325
2014-10-17 00:00:00,0.643004106306982
2014-10-18 00:00:00,0.645220168602331
2014-10-19 00:00:00,0.609816731580857
2014-10-20 00:00:00,0.592127865406526
2014-10-21 00:00:00,0.592796051194246
2014-10-22 00:00:00,0.542736316040873
2014-10-23 00:00:00,0.528412486856118
2014-10-24 00:00:00,0.543576391888724
2014-10-25 00:00:00,0.55856433168051
2014-10-26 00:00:00,0.517965544161193
2014-10-27 00:00:00,0.534071657916592
2014-10-28 00:00:00,0.502897344695055
2014-10-29 00:00:00,0.484491730927347
2014-10-30 00:00:00,0.615715217670475
2014-10-31 00:00:00,0.633269701250759
2014-11-01 00:00:00,0.584123149277079
2014-11-02 00:00:00,0.4781991972082
2014-11-03 00:00:00,0.473841238416443
2014-11-04 00:00:00,0.454311756467942
2014-11-05 00:00:00,0.446668743532413
2014-11-06 00:00:00,0.467175627908911
2014-11-07 00:00:00,0.426184743134372
2014-11-08 00:00:00,0.407701943970145
2014-11-09 00:00:00,0.399745809827561
2014-11-10 00:00:00,0.395439608839614
2014-11-11 00:00:00,0.389551384382828
2014-11-12 00:00:00,0.397665614407917
2014-11-13 00:00:00,0.527818081755407
2014-11-14 00:00:00,0.522286291751193
2014-11-15 00:00:00,0.463406669286439
2014-11-16 00:00:00,0.442423386647516
2014-11-17 00:00:00,0.390553472975736
2014-11-18 00:00:00,0.368384844288987
2014-11-19 00:00:00,0.331348569582347
2014-11-20 00:00:00,0.318547073374506
2014-11-21 00:00:00,0.308301701278285
2014-11-22 00:00:00,0.39907033598486
2014-11-23 00:00:00,0.907449387941991
2014-11-24 00:00:00,0.927586351086519
2014-11-25 00:00:00,0.66176534188409
2014-11-26 00:00:00,0.64583191823395
2014-11-27 00:00:00,0.496823234308432
2014-11-28 00:00:00,0.413695694849727
2014-11-29 00:00:00,0.360325344961625
2014-11-30 00:00:00,0.338091085371379
2014-12-01 00:00:00,0.36460280607924
2014-12-02 00:00:00,0.427971611635983
2014-12-03 00:00:00,0.365832635533269
2014-12-04 00:00:00,0.366811529388782
2014-12-05 00:00:00,0.383123016786219
2014-12-06 00:00:00,0.335160412273307
2014-12-07 00:00:00,0.321899483998765
2014-12-08 00:00:00,0.308216873343883
2014-12-09 00:00:00,0.309531089641193
2014-12-10 00:00:00,0.329655119487757
2014-12-11 00:00:00,0.406588202171906
2014-12-12 00:00:00,0.371581401461542
2014-12-13 00:00:00,0.381944123503521
2014-12-14 00:00:00,0.337423325161751
2014-12-15 00:00:00,0.293545185060122
2014-12-16 00:00:00,0.265046526155406
2014-12-17 00:00:00,0.240566744901676
2014-12-18 00:00:00,0.233591615584008
2014-12-19 00:00:00,0.222686200490241
2014-12-20 00:00:00,0.222988914458931
2014-12-21 00:00:00,0.228092187917903
2014-12-22 00:00:00,0.227062098039853
2014-12-23 00:00:00,0.208662880780264
2014-12-24 00:00:00,0.19104364377767
2014-12-25 00:00:00,0.174868082620518
2014-12-26 00:00:00,0.164777943065712
2014-12-27 00:00:00,0.153221332345844
2014-12-28 00:00:00,0.145480233502704
2014-12-29 00:00:00,0.152815875764516
2014-12-30 00:00:00,0.158739750951336
2014-12-31 00:00:00,0.169844689395088
2015-01-01 00:00:00,0.178212678678417
2015-01-02 00:00:00,0.189802064193412
2015-01-03 00:00:00,0.156173186105939
2015-01-04 00:00:00,0.148856183790505
2015-01-05 00:00:00,0.139905278421108
2015-01-06 00:00:00,0.137340207929848
2015-01-07 00:00:00,0.139871527365144
2015-01-08 00:00:00,0.126232644295962
2015-01-09 00:00:00,0.115285609032196
2015-01-10 00:00:00,0.106553262493595
