# Generated at 2024-04-22 01:05:14 (12:00) by AQUARIUS Time-Series 23.2.146.0
# UTC+12
# Period Selected: Entire Record
#
# Comment: Daily mean statistics in general
# Description: daily_mean.json
# ReportTitle: Discharge.Master@EN348
# 79b45dad-8965-4c07-b823-ecb1eb8123e4 Discharge.Master@EN348: Mean (1 Day)
#
# CSV data starts at line 12
#
TimeStamp,Discharge@EN348
2013-11-27 00:00:00,0.623924633795748
2013-11-28 00:00:00,0.624157346055329
2013-11-29 00:00:00,0.593671086231559
2013-11-30 00:00:00,0.577939429087477
2013-12-01 00:00:00,0.620703200401577
2013-12-02 00:00:00,0.538841474621349
2013-12-03 00:00:00,0.5117450771356
2013-12-04 00:00:00,0.502957560108201
2013-12-05 00:00:00,0.498103904094448
2013-12-06 00:00:00,0.497828310435856
2013-12-07 00:00:00,0.497986168038646
2013-12-08 00:00:00,0.491351825172049
2013-12-09 00:00:00,0.480012592046822
2013-12-10 00:00:00,0.487424081178052
2013-12-11 00:00:00,0.487940153205963
2013-12-12 00:00:00,0.488039654086766
2013-12-13 00:00:00,0.556657177211509
2013-12-14 00:00:00,0.472928064183794
2013-12-15 00:00:00,0.733259519280683
2013-12-16 00:00:00,1.19207478702543
2013-12-17 00:00:00,0.614200779793914
2013-12-18 00:00:00,0.527616101436163
2013-12-19 00:00:00,0.502715613511547
2013-12-20 00:00:00,0.469541360443961
2013-12-21 00:00:00,1.07018294598743
2013-12-22 00:00:00,1.00006808388775
2013-12-23 00:00:00,0.692274959095737
2013-12-24 00:00:00,1.35924745510601
2013-12-25 00:00:00,1.93537237376224
2013-12-26 00:00:00,3.48661782140508
2013-12-27 00:00:00,3.90327615456498
2013-12-28 00:00:00,2.33234290841343
2013-12-29 00:00:00,1.59270383855086
2013-12-30 00:00:00,1.44310041943827
2013-12-31 00:00:00,1.31338415005397
2014-01-01 00:00:00,0.988428854896788
2014-01-02 00:00:00,0.918170411615324
2014-01-03 00:00:00,0.836105233701902
2014-01-04 00:00:00,0.752989089773651
2014-01-05 00:00:00,0.6587327472442
2014-01-06 00:00:00,0.612309676720762
2014-01-07 00:00:00,0.689465834477627
2014-01-08 00:00:00,1.83809352520941
2014-01-09 00:00:00,2.38646256392126
2014-01-10 00:00:00,1.7915932749064
2014-01-11 00:00:00,1.67863953507558
2014-01-12 00:00:00,1.93575058331944
2014-01-13 00:00:00,3.59075317108781
2014-01-14 00:00:00,6.52154367794355
2014-01-15 00:00:00,5.16924348690933
2014-01-16 00:00:00,3.5727750984871
2014-01-17 00:00:00,3.10376849664257
2014-01-18 00:00:00,3.57759338630928
2014-01-19 00:00:00,2.90977469412799
2014-01-20 00:00:00,2.27219620433772
2014-01-21 00:00:00,1.8777175517
2014-01-22 00:00:00,1.65131249848006
2014-01-23 00:00:00,2.8231601240434
2014-01-24 00:00:00,5.09123344491492
2014-01-25 00:00:00,3.25504539472239
2014-01-26 00:00:00,2.39982661256702
2014-01-27 00:00:00,1.94182027244656
2014-01-28 00:00:00,1.61456101694729
2014-01-29 00:00:00,1.38305442071764
2014-01-30 00:00:00,1.2505745777979
2014-01-31 00:00:00,1.12143704262957
2014-02-01 00:00:00,1.04484204668766
2014-02-02 00:00:00,0.973927232989533
2014-02-03 00:00:00,0.894135085342148
2014-02-04 00:00:00,0.844974961557101
2014-02-05 00:00:00,0.833370598895484
2014-02-06 00:00:00,0.773873607425392
2014-02-07 00:00:00,0.737064375425325
2014-02-08 00:00:00,0.703481630109886
2014-02-09 00:00:00,0.707337205289188
2014-02-10 00:00:00,0.6595284377795
2014-02-11 00:00:00,0.656198311086916
2014-02-12 00:00:00,0.895250241888371
2014-02-13 00:00:00,1.43455223221372
2014-02-14 00:00:00,1.33207027970266
2014-02-15 00:00:00,0.896105814620676
2014-02-16 00:00:00,0.773816840345889
2014-02-17 00:00:00,0.732879214922617
2014-02-18 00:00:00,0.71638455693913
2014-02-19 00:00:00,0.639373987894656
2014-02-20 00:00:00,0.628382238236532
2014-02-21 00:00:00,0.600622106918531
2014-02-22 00:00:00,0.585517866325551
2014-02-23 00:00:00,0.752323187697508
2014-02-24 00:00:00,0.900096542246559
2014-02-25 00:00:00,0.64750828433104
2014-02-26 00:00:00,0.596072541585786
2014-02-27 00:00:00,0.565253997175707
2014-02-28 00:00:00,0.687739022908293
2014-03-01 00:00:00,0.698072717117265
2014-03-02 00:00:00,0.781052691021109
2014-03-03 00:00:00,2.07453814507832
2014-03-04 00:00:00,2.14442984557861
2014-03-05 00:00:00,1.50647429889369
2014-03-06 00:00:00,1.14800875577107
2014-03-07 00:00:00,0.954341499790771
2014-03-08 00:00:00,0.874519596354529
2014-03-09 00:00:00,0.766894673006859
2014-03-10 00:00:00,0.719803314375019
2014-03-11 00:00:00,0.670959235394134
2014-03-12 00:00:00,0.644258564927117
2014-03-13 00:00:00,0.618332815892179
2014-03-14 00:00:00,0.604257854128401
2014-03-15 00:00:00,0.577967851995077
2014-03-16 00:00:00,0.590801515006512
2014-03-17 00:00:00,0.622491793633639
2014-03-18 00:00:00,0.965764939305422
2014-03-19 00:00:00,0.633969049485251
2014-03-20 00:00:00,0.588939376113494
2014-03-21 00:00:00,0.554767590717895
2014-03-22 00:00:00,0.54345882000477
2014-03-23 00:00:00,0.537592763113445
2014-03-24 00:00:00,0.548899464186791
2014-03-25 00:00:00,0.640269141219421
2014-03-26 00:00:00,0.633716963752163
2014-03-27 00:00:00,0.528464669721251
2014-03-28 00:00:00,0.516013928454721
2014-03-29 00:00:00,0.511842285389823
2014-03-30 00:00:00,0.500279865952822
2014-03-31 00:00:00,0.486292241780737
2014-04-01 00:00:00,0.486889406816618
2014-04-02 00:00:00,0.488481018447448
2014-04-03 00:00:00,0.473426705348043
2014-04-04 00:00:00,0.489602110147657
2014-04-05 00:00:00,2.97727189331887
2014-04-06 00:00:00,1.79455411326831
2014-04-07 00:00:00,1.11326996895073
2014-04-08 00:00:00,1.08900339167044
2014-04-09 00:00:00,1.12583213728348
2014-04-10 00:00:00,0.927228283064857
2014-04-11 00:00:00,0.822960452699417
2014-04-12 00:00:00,0.867888554458566
2014-04-13 00:00:00,0.817117147018501
2014-04-14 00:00:00,0.712542240765463
2014-04-15 00:00:00,0.689539741200837
2014-04-16 00:00:00,1.98439591769475
2014-04-17 00:00:00,2.29666240474436
2014-04-18 00:00:00,2.56796527396223
2014-04-19 00:00:00,4.40150552910321
2014-04-20 00:00:00,2.91109674881167
2014-04-21 00:00:00,2.00313261520211
2014-04-22 00:00:00,1.53159532744317
2014-04-23 00:00:00,1.29683715866677
2014-04-24 00:00:00,1.17443425105659
2014-04-25 00:00:00,1.16335917378191
2014-04-26 00:00:00,2.34604392024961
2014-04-27 00:00:00,2.31514699976744
2014-04-28 00:00:00,4.03049882740937
2014-04-29 00:00:00,5.24250542543453
2014-04-30 00:00:00,4.22518999901167
2014-05-01 00:00:00,3.14899741719173
2014-05-02 00:00:00,2.4595566727039
2014-05-03 00:00:00,2.03526177777529
2014-05-04 00:00:00,1.71019755373485
2014-05-05 00:00:00,1.87274530793141
2014-05-06 00:00:00,2.31511301974333
2014-05-07 00:00:00,2.20304542340288
2014-05-08 00:00:00,4.48041473907534
2014-05-09 00:00:00,4.72829544296482
2014-05-10 00:00:00,3.56026944188048
2014-05-11 00:00:00,2.79201169796588
2014-05-12 00:00:00,2.34579941090007
2014-05-13 00:00:00,2.0307930306338
2014-05-14 00:00:00,1.81741729908932
2014-05-15 00:00:00,1.6113963850961
2014-05-16 00:00:00,1.44043335550111
2014-05-17 00:00:00,1.31677552054867
2014-05-18 00:00:00,1.49033317960766
2014-05-19 00:00:00,1.48984557980498
2014-05-20 00:00:00,1.40209590315288
2014-05-21 00:00:00,7.96269754529275
2014-05-22 00:00:00,6.96736878845911
2014-05-23 00:00:00,8.192223081649
2014-05-24 00:00:00,7.14490937585841
2014-05-25 00:00:00,9.22326709458233
2014-05-26 00:00:00,15.8740246607558
2014-05-27 00:00:00,11.6939113677168
2014-05-28 00:00:00,7.53868322509335
2014-05-29 00:00:00,8.48983480595774
2014-05-30 00:00:00,7.55305693135269
2014-05-31 00:00:00,5.76920747735587
