# Generated at 2024-04-22 01:03:15 (12:00) by AQUARIUS Time-Series 23.2.146.0
# UTC+12
# Period Selected: Entire Record
#
# Comment: Daily mean statistics in general
# Description: daily_mean.json
# ReportTitle: Discharge.Master@EM837
# 7571e8bc-8b7f-4faa-9202-dba8bafd8580 Discharge.Master@EM837: Mean (1 Day)
#
# CSV data starts at line 12
#
TimeStamp,Discharge@EM837
2008-10-22 00:00:00,10.384651167688
2008-10-23 00:00:00,9.75275844053816
2008-10-24 00:00:00,9.04991359704112
2008-10-25 00:00:00,8.37653255510351
2008-10-26 00:00:00,9.87052592832812
2008-10-27 00:00:00,9.67337414631959
2008-10-28 00:00:00,8.5566128412489
2008-10-29 00:00:00,8.58349438129744
2008-10-30 00:00:00,9.09501400304527
2008-10-31 00:00:00,7.66941408655593
2008-11-01 00:00:00,6.77422202589468
2008-11-02 00:00:00,5.95051206134411
2008-11-03 00:00:00,5.37842557713609
2008-11-04 00:00:00,4.59454601771624
2008-11-05 00:00:00,4.80257832705606
2008-11-06 00:00:00,6.1411052133418
2008-11-07 00:00:00,6.19079192366164
2008-11-08 00:00:00,5.5860225534052
2008-11-09 00:00:00,4.83834835206595
2008-11-10 00:00:00,4.90726931013683
2008-11-11 00:00:00,4.15569232576123
2008-11-12 00:00:00,3.82735301124496
2008-11-13 00:00:00,3.67896304548629
2008-11-14 00:00:00,3.59699582130541
2008-11-15 00:00:00,3.29696565572971
2008-11-16 00:00:00,2.87217554718746
2008-11-17 00:00:00,2.84264102657296
2008-11-18 00:00:00,2.94347322597539
2008-11-19 00:00:00,2.70877387194168
2008-11-20 00:00:00,2.43658391420469
2008-11-21 00:00:00,1.93975137073799
2008-11-22 00:00:00,1.6894573363515
2008-11-23 00:00:00,1.41117512610521
2008-11-24 00:00:00,1.24383146945351
2008-11-25 00:00:00,1.18363668353143
2008-11-26 00:00:00,2.46728089323324
2008-11-27 00:00:00,2.17333453165074
2008-11-28 00:00:00,1.40941340058489
2008-11-29 00:00:00,1.62310850651143
2008-11-30 00:00:00,1.21782982010825
2008-12-01 00:00:00,1.19940273257823
2008-12-02 00:00:00,1.20809266108269
2008-12-03 00:00:00,1.0910404917876
2008-12-04 00:00:00,1.08058670930895
2008-12-05 00:00:00,3.08755337781738
2008-12-06 00:00:00,3.31629090373649
2008-12-07 00:00:00,2.59273894900355
2008-12-08 00:00:00,2.31740000925388
2008-12-09 00:00:00,7.28742113923328
2008-12-10 00:00:00,8.98147447796023
2008-12-11 00:00:00,7.06843710560744
2008-12-12 00:00:00,7.23516312277221
2008-12-13 00:00:00,7.80992998213948
