# Generated at 2024-04-22 01:05:06 (12:00) by AQUARIUS Time-Series 23.2.146.0
# UTC+12
# Period Selected: Entire Record
#
# Comment: Daily mean statistics in general
# Description: daily_mean.json
# ReportTitle: Discharge.Master@EY199
# 026a2b77-a9f7-4976-b4a5-c948bf0d7393 Discharge.Master@EY199: Mean (1 Day)
#
# CSV data starts at line 12
#
TimeStamp,Discharge@EY199
2013-11-21 00:00:00,0.308583576851827
2013-11-22 00:00:00,0.231693473517283
2013-11-23 00:00:00,0.217110173579407
2013-11-24 00:00:00,0.213381776705658
2013-11-25 00:00:00,0.313701923382678
2013-11-26 00:00:00,0.261845293132051
2013-11-27 00:00:00,0.259278880217164
2013-11-28 00:00:00,0.338676003472335
2013-11-29 00:00:00,0.252566553587619
2013-11-30 00:00:00,0.22107337882346
2013-12-01 00:00:00,0.208304576735755
2013-12-02 00:00:00,0.200386032752102
2013-12-03 00:00:00,0.198412712978154
2013-12-04 00:00:00,0.200085699023001
2013-12-05 00:00:00,0.202086558347823
2013-12-06 00:00:00,0.201479454920927
2013-12-07 00:00:00,0.270022630131065
2013-12-08 00:00:00,0.758422213302637
2013-12-09 00:00:00,0.281728506364574
2013-12-10 00:00:00,0.234635429391103
2013-12-11 00:00:00,0.22979803774389
2013-12-12 00:00:00,0.307241682273081
2013-12-13 00:00:00,0.265998751827925
2013-12-14 00:00:00,0.222747220795355
2013-12-15 00:00:00,0.218116315040195
2013-12-16 00:00:00,0.943328773136643
2013-12-17 00:00:00,1.25704117521156
2013-12-18 00:00:00,0.603490986254363
2013-12-19 00:00:00,0.436446299928846
2013-12-20 00:00:00,0.320872277251209
2013-12-21 00:00:00,1.69693872656038
2013-12-22 00:00:00,0.818978826864753
2013-12-23 00:00:00,0.451103710177666
2013-12-24 00:00:00,2.05524981049941
2013-12-25 00:00:00,3.20713633292221
2013-12-26 00:00:00,10.8491012579149
2013-12-27 00:00:00,3.40622757717242
2013-12-28 00:00:00,1.51821629094855
2013-12-29 00:00:00,1.18456774399623
2013-12-30 00:00:00,2.17032610442275
2013-12-31 00:00:00,2.00632775983135
2014-01-01 00:00:00,1.10122651926028
2014-01-02 00:00:00,0.868200928299485
2014-01-03 00:00:00,0.734219235100532
2014-01-04 00:00:00,0.608238258268554
2014-01-05 00:00:00,0.604372844678372
2014-01-06 00:00:00,0.497048855603561
